State,state_po,County name,county_fips,demvotes80,repvotes80,Total_votes,%Votes_Dem80,%Votes_Rep80,tot2pty80,demsh80,repsh80,demvotes00,repvotes00,Total_votes,%Votes_Dem00,%Votes_Rep00,tot2pty00,demsh00,repsh00,demvotes16,repvotes16,Total_votes,%Votes_Dem16,%Votes_Rep16,tot2pty16,demsh16,repsh16,demvotes20,repvotes20,Total_votes,%Votes_Dem20,%Votes_Rep20,tot2pty20,demsh20,repsh20
KANSAS,KS,ALLEN,20001,2009,3811,6317,0.318030710780434,0.603292702232072,5820,0.345189003436426,0.654810996563574,2132,3379,5766,0.369753728754769,0.586021505376344,5511,0.386862638359644,0.613137361640356,1433,3651,5454,0.31463657484235,0.630600730169267,5696,0.332865168539326,0.667134831460674,1570,4218,5892,0.266463000678887,0.715885947046843,5788,0.271250863856254,0.728749136143746
KANSAS,KS,ANDERSON,20003,1170,2363,3773,0.310098065200106,0.626292075271667,3533,0.331163317294084,0.668836682705916,1327,1984,3478,0.381541115583669,0.570442783208741,3311,0.400785261250378,0.599214738749622,672,2435,3350,0.262742940960763,0.669416941694169,5084,0.281864673485445,0.718135326514555,782,2929,3792,0.206223628691983,0.772415611814346,3711,0.210724872002156,0.789275127997844
KANSAS,KS,ATCHISON,20005,3063,4084,7581,0.40403640680649,0.53871520907532,7147,0.428571428571429,0.571428571428571,3171,3378,6900,0.459565217391304,0.489565217391304,6549,0.484196060467247,0.515803939532753,1989,4049,6575,0.200597014925373,0.726865671641791,3107,0.216285806243965,0.783714193756035,2359,4906,7440,0.317069892473118,0.659408602150538,7265,0.324707501720578,0.675292498279422
KANSAS,KS,BARBER,20007,914,1872,2994,0.305277221108884,0.625250501002004,2786,0.328068916008614,0.671931083991385,637,1755,2498,0.255004003202562,0.702562049639712,2392,0.266304347826087,0.733695652173913,286,1850,2252,0.302509505703422,0.615817490494297,6038,0.32941371315005,0.67058628684995,291,2014,2342,0.124252775405636,0.859948761742101,2305,0.126247288503254,0.873752711496746
KANSAS,KS,BARTON,20009,3663,9147,13852,0.26443834825296,0.660337857349119,12810,0.285948477751756,0.714051522248244,3238,7302,10955,0.29557279780922,0.666544956640803,10540,0.307210626185958,0.692789373814042,1839,7888,10269,0.126998223801066,0.821492007104796,2136,0.133895131086142,0.866104868913858,2340,8608,11130,0.210242587601078,0.77340521114106,10948,0.213737668980636,0.786262331019364
KANSAS,KS,BOURBON,20011,2605,4263,7199,0.361855813307404,0.592165578552577,6868,0.379295282469423,0.620704717530577,2211,3852,6308,0.350507292327204,0.610653138871275,6063,0.364670954972786,0.635329045027214,1336,4424,6093,0.179082676015191,0.768137111695394,9727,0.189061375552586,0.810938624447414,1541,5023,6676,0.230826842420611,0.752396644697424,6564,0.234765386959171,0.765234613040829
KANSAS,KS,BROWN,20013,1370,3598,5322,0.257422021796317,0.676061630965802,4968,0.275764895330113,0.724235104669887,1512,2985,4691,0.32231933489661,0.636324877424856,4497,0.336224149432955,0.663775850567045,863,2906,4036,0.21926801247333,0.726079107172165,5760,0.231944444444444,0.768055555555556,1104,3262,4471,0.246924625363453,0.729590695593827,4366,0.252863032524049,0.74713696747595
KANSAS,KS,BUTLER,20015,6875,10210,18453,0.372568146100905,0.553297566791308,17085,0.4023997658765,0.5976002341235,6755,13377,21002,0.321636034663365,0.636939339110561,20132,0.335535465924896,0.664464534075104,6573,19073,27657,0.21382556987116,0.72001982160555,3769,0.228973202440966,0.771026797559034,9181,22634,32520,0.282318573185732,0.6960024600246,31815,0.288574571742889,0.711425428257111
KANSAS,KS,CHASE,20017,413,1073,1603,0.25764192139738,0.669369931378665,1486,0.27792732166891,0.72207267833109,391,848,1317,0.296886864085042,0.643887623386484,1239,0.315577078288943,0.684422921711057,316,969,1369,0.237661351556568,0.689626496004628,25646,0.256297278328004,0.743702721671996,345,1123,1491,0.231388329979879,0.753185781354795,1468,0.235013623978202,0.764986376021798
KANSAS,KS,CHAUTAUQUA,20019,543,1566,2187,0.248285322359396,0.716049382716049,2109,0.2574679943101,0.7425320056899,443,1347,1880,0.23563829787234,0.716489361702128,1790,0.247486033519553,0.752513966480447,197,1236,1481,0.230825420014609,0.70781592403214,1285,0.245914396887159,0.75408560311284,212,1402,1639,0.12934716290421,0.855399633923124,1614,0.131350681536555,0.868649318463445
KANSAS,KS,CHEROKEE,20021,3969,5296,9662,0.410784516663217,0.548126681846409,9265,0.428386400431732,0.571613599568268,3783,5014,9130,0.41434830230011,0.549178532311062,8797,0.43003296578379,0.56996703421621,2005,6182,8620,0.133018230925051,0.834571235651587,1433,0.137473831123517,0.862526168876483,2194,6766,9128,0.240359333917616,0.741235758106924,8960,0.244866071428571,0.755133928571429
KANSAS,KS,CHEYENNE,20023,358,1330,1800,0.198888888888889,0.738888888888889,1688,0.212085308056872,0.787914691943128,350,1312,1727,0.202663578459757,0.759698899826288,1662,0.210589651022864,0.789410348977136,181,1173,1407,0.232598607888631,0.717169373549884,8187,0.244900451935996,0.755099548064004,224,1183,1429,0.156752974107768,0.827851644506648,1407,0.159203980099502,0.840796019900497
KANSAS,KS,CLARK,20025,430,901,1417,0.303458009880028,0.635850388143966,1331,0.323065364387678,0.676934635612322,292,926,1261,0.231562252180809,0.734337827121332,1218,0.239737274220033,0.760262725779967,120,825,1005,0.12864250177683,0.833688699360341,1354,0.133677991137371,0.866322008862629,143,904,1067,0.134020618556701,0.847235238987816,1047,0.13658070678128,0.86341929321872
KANSAS,KS,CLAY,20027,932,3449,4667,0.199700021427041,0.739018641525605,4381,0.212736818078064,0.787263181921936,951,2998,4088,0.232632093933464,0.733365949119374,3949,0.240820460876171,0.759179539123829,677,2891,3820,0.119402985074627,0.82089552238806,945,0.126984126984127,0.873015873015873,894,3177,4182,0.21377331420373,0.759684361549498,4071,0.219602063375092,0.780397936624908
KANSAS,KS,CLOUD,20029,1793,3581,5817,0.308234485129792,0.615609420663572,5374,0.333643468552289,0.666356531447711,1314,2918,4503,0.29180546302465,0.648012436153675,4232,0.310491493383743,0.689508506616257,761,2919,3930,0.177225130890052,0.756806282722513,3568,0.189742152466368,0.810257847533632,920,3242,4263,0.215810462115881,0.760497302369224,4162,0.221047573282076,0.778952426717924
KANSAS,KS,COFFEY,20031,938,2491,3602,0.260410882842865,0.691560244308717,3429,0.273549139690872,0.726450860309128,1196,2700,4040,0.296039603960396,0.668316831683168,3896,0.306981519507187,0.693018480492813,727,3050,4068,0.193638676844784,0.742748091603053,3680,0.20679347826087,0.79320652173913,964,3489,4565,0.211171960569551,0.764293537787514,4453,0.216483269705816,0.783516730294184
KANSAS,KS,COMANCHE,20033,393,877,1340,0.293283582089552,0.654477611940299,1270,0.309448818897638,0.690551181102362,211,760,1006,0.209741550695825,0.755467196819085,971,0.2173017507724,0.7826982492276,102,715,867,0.178711897738446,0.749754178957719,3777,0.192480804871591,0.807519195128409,126,762,916,0.137554585152838,0.831877729257642,888,0.141891891891892,0.858108108108108
KANSAS,KS,COWLEY,20035,5474,8749,15312,0.357497387669801,0.571381922675026,14223,0.384869577444983,0.615130422555017,5535,8080,14210,0.389514426460239,0.568613652357495,13615,0.406536907822255,0.593463092177745,3551,8270,12621,0.117647058823529,0.824682814302192,817,0.12484700122399,0.87515299877601,4273,9656,14231,0.300259995783852,0.67851872672335,13929,0.306770048101084,0.693229951898916
KANSAS,KS,CRAWFORD,20037,7658,8058,16855,0.454345891426876,0.47807772174429,15716,0.487274115551031,0.512725884448969,7076,7160,15034,0.470666489290941,0.476253824664095,14236,0.497049733071087,0.502950266928913,5199,8624,14891,0.281356469376436,0.655257111163933,11821,0.300397597495982,0.699602402504018,6179,10045,16645,0.371222589366176,0.603484529888855,16224,0.380855522682446,0.619144477317554
KANSAS,KS,DECATUR,20039,443,1642,2250,0.196888888888889,0.729777777777778,2085,0.212470023980815,0.787529976019185,424,1255,1759,0.241046048891416,0.713473564525298,1679,0.252531268612269,0.747468731387731,178,1210,1452,0.349137062655295,0.579141763481297,13823,0.376112276640382,0.623887723359618,218,1260,1498,0.145527369826435,0.841121495327103,1478,0.147496617050068,0.852503382949932
KANSAS,KS,DICKINSON,20041,2108,5654,8359,0.252183275511425,0.676396698169638,7762,0.271579489822211,0.728420510177789,2413,5243,8092,0.29819574888779,0.647923875432526,7656,0.3151776384535,0.684822361546499,1609,6029,8210,0.122589531680441,0.833333333333333,1388,0.128242074927954,0.871757925072046,2060,7126,9349,0.220344421863301,0.762220558348486,9186,0.224254300021772,0.775745699978228
KANSAS,KS,DONIPHAN,20043,1001,2523,3719,0.269158375907502,0.678408174240387,3524,0.284052213393871,0.715947786606129,1134,2350,3649,0.310770073992875,0.644012058098109,3484,0.32548794489093,0.67451205510907,587,2606,3378,0.195980511571255,0.734348355663825,7638,0.210657240115213,0.789342759884787,686,2976,3709,0.18495551361553,0.802372607171744,3662,0.187329328235937,0.812670671764063
KANSAS,KS,DOUGLAS,20045,9360,14106,28784,0.325180655919956,0.490063924402446,23466,0.398874968038865,0.601125031961135,18249,17062,39838,0.458080224910889,0.428284552437371,35311,0.516807793605392,0.483192206394608,31195,14688,50087,0.173771462403789,0.771462403789224,3193,0.183839649232697,0.816160350767303,40785,17286,59495,0.685519791579124,0.290545423985209,58071,0.702329906493775,0.297670093506225
KANSAS,KS,EDWARDS,20047,616,1409,2204,0.279491833030853,0.63929219600726,2025,0.304197530864198,0.695802469135802,447,1062,1563,0.285988483685221,0.679462571976967,1509,0.296222664015905,0.703777335984095,212,1037,1319,0.622816299638629,0.293249745442929,45883,0.67988143756947,0.32011856243053,271,1141,1431,0.189378057302586,0.797344514325646,1412,0.191926345609065,0.808073654390935
KANSAS,KS,ELK,20049,482,1280,1837,0.262384322264562,0.696788241698421,1762,0.273552780930761,0.72644721906924,402,1080,1550,0.259354838709677,0.696774193548387,1482,0.271255060728745,0.728744939271255,160,1048,1259,0.160727824109174,0.78620166793025,1249,0.169735788630905,0.830264211369095,195,1140,1361,0.143277002204262,0.837619397501837,1335,0.146067415730337,0.853932584269663
KANSAS,KS,ELLIS,20051,3940,5634,10724,0.367400223797091,0.525363670272286,9574,0.411531230415709,0.588468769584291,3926,6516,11160,0.35179211469534,0.583870967741935,10442,0.37598161271787,0.62401838728213,2742,8466,11947,0.127084988085782,0.832406671961874,1208,0.132450331125828,0.867549668874172,3737,9758,13800,0.270797101449275,0.707101449275362,13495,0.276917376806225,0.723082623193776
KANSAS,KS,ELLSWORTH,20053,886,2155,3270,0.270948012232416,0.659021406727829,3041,0.291351529102269,0.708648470897731,825,1845,2839,0.290595280028179,0.649876717153927,2670,0.308988764044944,0.691011235955056,521,1969,2679,0.229513685444044,0.708629781535113,11208,0.244646680942184,0.755353319057816,648,2148,2853,0.227129337539432,0.752891692954784,2796,0.23175965665236,0.768240343347639
KANSAS,KS,FINNEY,20055,2689,4831,8246,0.326097501819064,0.585859810817366,7520,0.357579787234043,0.642420212765957,2431,6442,9150,0.26568306010929,0.704043715846995,8873,0.273977234306323,0.726022765693677,3195,6350,10159,0.194475550578574,0.734975737215379,2490,0.209236947791165,0.790763052208835,4325,7236,11800,0.366525423728814,0.613220338983051,11561,0.374102586281464,0.625897413718536
KANSAS,KS,FORD,20057,3194,5686,9661,0.330607597557189,0.588551909740193,8880,0.359684684684685,0.640315315315315,2566,6050,8917,0.287764943366603,0.678479309184703,8616,0.297818012999072,0.702181987000929,2149,5114,7718,0.314499458608131,0.625061521803327,9545,0.334730225248821,0.665269774751179,2947,5803,8915,0.330566461020752,0.650925406618059,8750,0.3368,0.6632
KANSAS,KS,FRANKLIN,20059,2726,5525,8808,0.309491371480472,0.627270663033606,8251,0.330384195855048,0.669615804144952,3321,5925,9658,0.343860012424933,0.613481051977635,9246,0.359182349123945,0.640817650876054,2892,7185,10965,0.27844001036538,0.662606892977455,7263,0.295883243838634,0.704116756161366,3690,8479,12477,0.295744169271459,0.679570409553579,12169,0.303229517626757,0.696770482373243
KANSAS,KS,GEARY,20061,2357,3534,6304,0.373889593908629,0.560596446700508,5891,0.400101850280088,0.599898149719912,2660,3977,6866,0.387416254005243,0.57923099330032,6637,0.400783486514992,0.599216513485008,2722,4274,7504,0.26374829001368,0.655266757865937,10077,0.286990175647514,0.713009824352486,3983,5323,9603,0.41476621888993,0.554305946058523,9306,0.428003438641736,0.571996561358263
KANSAS,KS,GOVE,20063,396,1263,1776,0.222972972972973,0.711148648648649,1659,0.23869801084991,0.76130198915009,296,1122,1495,0.197993311036789,0.750501672240803,1418,0.208744710860367,0.791255289139633,149,1140,1343,0.36273987206823,0.56956289978678,6996,0.389079473985134,0.610920526014866,166,1291,1471,0.112848402447315,0.877634262406526,1457,0.113932738503775,0.886067261496225
KANSAS,KS,GRAHAM,20065,473,1450,2045,0.231295843520782,0.709046454767726,1923,0.245969838793552,0.754030161206448,346,1058,1474,0.234735413839891,0.717774762550882,1404,0.246438746438746,0.753561253561254,188,1025,1284,0.110945644080417,0.848845867460908,1289,0.115593483320403,0.884406516679597,228,1080,1337,0.170531039640987,0.807778608825729,1308,0.174311926605505,0.825688073394495
KANSAS,KS,GRANT,20067,683,1711,2592,0.263503086419753,0.660108024691358,2394,0.285296574770259,0.714703425229741,683,2126,2856,0.239145658263305,0.744397759103642,2809,0.24314702741189,0.75685297258811,441,1804,2389,0.146417445482866,0.798286604361371,1213,0.154987633965375,0.845012366034625,518,1936,2501,0.207117153138744,0.774090363854458,2454,0.211083944580277,0.788916055419723
KANSAS,KS,GRAY,20069,583,1310,2057,0.283422459893048,0.636849781234808,1893,0.30797675647121,0.69202324352879,482,1631,2160,0.223148148148148,0.755092592592593,2113,0.228111689540937,0.771888310459063,263,1698,2066,0.184596065299288,0.755127668480536,2245,0.196436525612472,0.803563474387528,341,1911,2288,0.149038461538462,0.835227272727273,2252,0.151420959147425,0.848579040852576
KANSAS,KS,GREELEY,20071,235,600,947,0.248152059134108,0.633579725448786,835,0.281437125748503,0.718562874251497,143,628,803,0.178082191780822,0.782067247820673,771,0.185473411154345,0.814526588845655,83,534,650,0.12729912875121,0.821878025169409,1961,0.134115247322795,0.865884752677206,78,549,641,0.121684867394696,0.856474258970359,627,0.124401913875598,0.875598086124402
KANSAS,KS,GREENWOOD,20073,1241,2685,4155,0.298676293622142,0.646209386281588,3926,0.316097809475293,0.683902190524707,1027,2392,3561,0.288402134231957,0.671721426565571,3419,0.300380228136882,0.699619771863118,485,2160,2840,0.127692307692308,0.821538461538461,617,0.13452188006483,0.86547811993517,569,2444,3077,0.184920376990575,0.794280142996425,3013,0.188848323929638,0.811151676070362
KANSAS,KS,HAMILTON,20075,402,889,1375,0.292363636363636,0.646545454545455,1291,0.31138652207591,0.68861347792409,264,901,1192,0.221476510067114,0.755872483221476,1165,0.226609442060086,0.773390557939914,121,705,876,0.170774647887324,0.76056338028169,2645,0.183364839319471,0.816635160680529,141,698,859,0.164144353899884,0.812572759022119,839,0.168057210965435,0.831942789034565
KANSAS,KS,HARPER,20077,990,2254,3512,0.281890660592255,0.641799544419134,3244,0.30517879161529,0.69482120838471,869,2076,3055,0.284451718494272,0.679541734860884,2945,0.295076400679117,0.704923599320883,393,1996,2578,0.138127853881279,0.804794520547945,826,0.146489104116223,0.853510895883777,461,2168,2678,0.172143390589993,0.809559372666169,2629,0.175351844807912,0.824648155192088
KANSAS,KS,HARVEY,20079,4173,7045,12912,0.323187732342007,0.545616480793061,11218,0.371991442324835,0.628008557675165,4591,8271,13684,0.335501315404852,0.604428529669687,12862,0.35694293266988,0.64305706733012,5068,8668,14916,0.15244375484872,0.774243599689682,2389,0.16450397655923,0.83549602344077,6747,10182,17309,0.389797215321509,0.588248887861806,16929,0.398546872231083,0.601453127768917
KANSAS,KS,HASKELL,20081,374,1014,1499,0.249499666444296,0.676450967311541,1388,0.269452449567723,0.730547550432277,263,1323,1616,0.162747524752475,0.818688118811881,1586,0.165825977301387,0.834174022698613,245,1040,1354,0.339769375167605,0.581120943952802,13736,0.368957483983692,0.631042516016308,268,1122,1410,0.190070921985816,0.795744680851064,1390,0.192805755395683,0.807194244604317
KANSAS,KS,HODGEMAN,20083,339,831,1256,0.269904458598726,0.661624203821656,1170,0.28974358974359,0.71025641025641,217,835,1088,0.199448529411765,0.767463235294118,1052,0.206273764258555,0.793726235741445,124,855,1017,0.180945347119646,0.768094534711965,1285,0.190661478599222,0.809338521400778,154,875,1045,0.147368421052632,0.837320574162679,1029,0.149659863945578,0.850340136054422
KANSAS,KS,JACKSON,20085,1537,3211,5070,0.303155818540434,0.633333333333333,4748,0.323715248525695,0.676284751474305,1990,3001,5250,0.379047619047619,0.571619047619048,4991,0.398717691845322,0.601282308154678,1512,3939,5818,0.121927236971485,0.84070796460177,979,0.126659856996936,0.873340143003064,1881,4517,6584,0.285692588092345,0.686057108140948,6398,0.293998124413879,0.706001875586121
KANSAS,KS,JEFFERSON,20087,1776,4046,6263,0.283570174038001,0.64601628612486,5822,0.305049811061491,0.694950188938509,3000,4423,7877,0.380855655706487,0.561508188396598,7423,0.4041492657955,0.5958507342045,2518,5213,8337,0.259883121347542,0.67703678239945,5451,0.277380297193176,0.722619702806824,3194,6334,9782,0.326518094459211,0.647515845430382,9528,0.335222502099076,0.664777497900924
KANSAS,KS,JEWELL,20089,578,2074,2849,0.202878202878203,0.727974727974728,2652,0.217948717948718,0.782051282051282,380,1400,1877,0.202450719232818,0.745871070857752,1780,0.213483146067416,0.786516853932584,180,1223,1494,0.302027108072448,0.625284874655152,7731,0.325701720346656,0.674298279653344,212,1387,1628,0.13022113022113,0.851965601965602,1599,0.132582864290181,0.867417135709819
KANSAS,KS,JOHNSON,20091,33210,78048,123983,0.26785930329158,0.629505658033763,111258,0.298495389095616,0.701504610904384,79118,129965,217536,0.363700720800235,0.597441343042071,209083,0.378404748353525,0.621595251646475,129852,137490,290090,0.120481927710843,0.818607764390897,1403,0.128296507483963,0.871703492516037,184259,155631,347214,0.53067848646656,0.448227894036531,339890,0.542113624996322,0.457886375003678
KANSAS,KS,KEARNY,20093,375,924,1392,0.269396551724138,0.663793103448276,1299,0.288683602771363,0.711316397228637,320,1084,1435,0.222996515679442,0.755400696864111,1404,0.227920227920228,0.772079772079772,174,1075,1316,0.447626598641801,0.47395635837154,267342,0.485714926947505,0.514285073052495,267,1164,1455,0.183505154639175,0.8,1431,0.186582809224319,0.813417190775681
KANSAS,KS,KINGMAN,20095,1133,2610,4102,0.276206728425158,0.636274987810824,3743,0.30269837029121,0.69730162970879,991,2672,3808,0.260241596638655,0.701680672268908,3663,0.270543270543271,0.729456729456729,599,2530,3334,0.132218844984802,0.816869300911854,1249,0.139311449159327,0.860688550840673,752,3130,3949,0.19042795644467,0.79260572296784,3882,0.193714580113344,0.806285419886656
KANSAS,KS,KIOWA,20097,438,1433,1986,0.220543806646526,0.721550855991944,1871,0.234099412079102,0.765900587920898,294,1262,1608,0.182835820895522,0.784825870646766,1556,0.188946015424165,0.811053984575835,114,900,1079,0.179664067186563,0.758848230353929,3129,0.191434963247044,0.808565036752956,156,980,1165,0.133905579399142,0.841201716738197,1136,0.137323943661972,0.862676056338028
KANSAS,KS,LABETTE,20099,3947,5244,9921,0.397842959379095,0.528575748412458,9191,0.429441845283429,0.570558154716571,3745,4475,8538,0.4386273131881,0.524127430311548,8220,0.455596107055961,0.544403892944039,2291,5335,8107,0.105653382761817,0.834105653382762,1014,0.112426035502959,0.887573964497041,2655,5735,8563,0.310054887305851,0.669741912881,8390,0.316448152562574,0.683551847437425
KANSAS,KS,LANE,20101,321,924,1368,0.234649122807018,0.675438596491228,1245,0.257831325301205,0.742168674698795,252,846,1133,0.222418358340688,0.746690203000883,1098,0.229508196721311,0.770491803278688,106,718,871,0.282595288022696,0.658073270013569,7626,0.300419617099397,0.699580382900603,115,762,895,0.128491620111732,0.851396648044693,877,0.131128848346636,0.868871151653364
KANSAS,KS,LEAVENWORTH,20103,6354,9157,16656,0.381484149855908,0.549771853986551,15511,0.409644768228999,0.590355231771001,9733,12583,23271,0.41824588543681,0.540715912509132,22316,0.436144470335185,0.563855529664814,10209,17638,30301,0.121699196326062,0.824339839265212,824,0.128640776699029,0.871359223300971,13886,21610,36490,0.380542614414908,0.592217045765963,35496,0.391199008338968,0.608800991661032
KANSAS,KS,LINCOLN,20105,528,1685,2335,0.226124197002141,0.721627408993576,2213,0.238590149118843,0.761409850881157,469,1295,1890,0.248148148148148,0.685185185185185,1764,0.265873015873016,0.734126984126984,215,1179,1464,0.336919573611432,0.582093000231015,27847,0.36661040686609,0.63338959313391,266,1283,1579,0.16846105129829,0.812539582013933,1549,0.171723692704971,0.828276307295029
KANSAS,KS,LINN,20107,1157,2407,3710,0.311859838274933,0.648787061994609,3564,0.324635241301908,0.675364758698092,1587,2513,4259,0.372622681380606,0.590044611411129,4100,0.387073170731707,0.612926829268293,736,3484,4427,0.146857923497268,0.805327868852459,1394,0.154232424677188,0.845767575322812,896,4048,5046,0.177566389219184,0.80221957986524,4944,0.181229773462783,0.818770226537217
KANSAS,KS,LOGAN,20109,358,1261,1730,0.206936416184971,0.728901734104046,1619,0.221124150710315,0.778875849289685,231,1088,1397,0.165354330708661,0.778811739441661,1319,0.175132676269901,0.824867323730098,149,1132,1357,0.166252541224305,0.786988931556359,4220,0.174407582938389,0.825592417061611,186,1249,1458,0.127572016460905,0.856652949245542,1435,0.129616724738676,0.870383275261324
KANSAS,KS,LYON,20111,4680,8431,14551,0.321627379561542,0.579410349804137,13111,0.356952177560827,0.643047822439173,5190,6652,12455,0.416700120433561,0.534082697711762,11842,0.438270562404999,0.561729437595001,4649,6552,12288,0.109801031687546,0.834193072955048,1281,0.116315378610461,0.883684621389539,6055,7550,13988,0.432871032313412,0.539748355733486,13605,0.445056964351341,0.554943035648659
KANSAS,KS,MCPHERSON,20113,3340,6843,11631,0.287163614478549,0.588341501160691,10183,0.327997643130708,0.672002356869292,3272,8501,12461,0.262579247251424,0.68220849049033,11773,0.277924063535208,0.722075936464792,3226,8549,12742,0.378336588541667,0.533203125,11201,0.415052227479689,0.584947772520311,1516,4465,6111,0.248077237767959,0.730649648175421,5981,0.253469319511787,0.746530680488213
KANSAS,KS,MARION,20115,1569,3960,6150,0.255121951219512,0.64390243902439,5529,0.283776451437873,0.716223548562127,1475,4156,5903,0.249872945959681,0.704048788751482,5631,0.261942816551234,0.738057183448766,1204,4003,5624,0.253178464919165,0.670930780097316,11775,0.273970276008493,0.726029723991507,1259,3729,5114,0.246186937817755,0.729174814235432,4988,0.252405773857257,0.747594226142743
KANSAS,KS,MARSHALL,20117,1555,4127,6097,0.255043463998688,0.676890273905199,5682,0.273671242520239,0.726328757479761,1831,3066,5115,0.357966764418377,0.59941348973607,4897,0.373902389217888,0.626097610782111,1072,3307,4673,0.214082503556188,0.711770981507824,5207,0.231227194161705,0.768772805838295,4134,9964,14438,0.286327746225239,0.690123285773653,14098,0.293233082706767,0.706766917293233
KANSAS,KS,MEADE,20119,482,1618,2258,0.213463241806909,0.716563330380868,2100,0.229523809523809,0.77047619047619,400,1604,2053,0.194836824159766,0.781295664880662,2004,0.199600798403194,0.800399201596806,210,1415,1720,0.229402953135031,0.707682430986518,4379,0.244804749942909,0.755195250057091,263,1523,1825,0.144109589041096,0.834520547945206,1786,0.147256438969765,0.852743561030235
KANSAS,KS,MIAMI,20121,3071,4740,8301,0.369955427056981,0.57101554029635,7811,0.393163487389579,0.606836512610421,4554,6611,11607,0.392349444300853,0.569570087016456,11165,0.407881773399015,0.592118226600985,3991,10003,15022,0.122093023255814,0.822674418604651,1625,0.129230769230769,0.870769230769231,5247,12308,17937,0.292523833416959,0.68617940569772,17555,0.2988892053546,0.7011107946454
KANSAS,KS,MITCHELL,20123,876,2821,3953,0.221603845180875,0.7136352137617,3697,0.236948877468217,0.763051122531783,751,2350,3266,0.229944886711574,0.719534598897734,3101,0.242179941954208,0.757820058045792,477,2308,2942,0.265677007056317,0.665890027958993,13994,0.285193654423324,0.714806345576676,558,2504,3101,0.17994195420832,0.807481457594324,3062,0.182233834095363,0.817766165904637
KANSAS,KS,MONTGOMERY,20125,5282,10856,16915,0.312267218445167,0.641797221401123,16138,0.327302020076837,0.672697979923163,4770,8496,13745,0.347035285558385,0.618115678428519,13266,0.359565807327001,0.640434192672999,2637,8679,12004,0.162134602311353,0.784500339904827,2785,0.171274685816876,0.828725314183124,3228,9931,13426,0.240429018322658,0.739684194845821,13159,0.245307394178889,0.754692605821111
KANSAS,KS,MORRIS,20127,810,1933,2949,0.274669379450661,0.655476432689047,2743,0.29529711994167,0.70470288005833,882,1599,2641,0.333964407421431,0.605452480121166,2481,0.355501813784764,0.644498186215236,601,1820,2624,0.21967677440853,0.723008997001,11316,0.233032873806999,0.766967126193001,729,2124,2899,0.251466022766471,0.732666436702311,2853,0.255520504731861,0.744479495268139
KANSAS,KS,MORTON,20129,414,1157,1662,0.249097472924188,0.696149217809868,1571,0.263526416295353,0.736473583704647,321,1203,1557,0.20616570327553,0.772639691714836,1524,0.210629921259842,0.789370078740158,147,995,1192,0.229039634146341,0.69359756097561,2421,0.248244527054936,0.751755472945064,150,1034,1198,0.125208681135225,0.863105175292154,1184,0.126689189189189,0.873310810810811
KANSAS,KS,NEMAHA,20131,1600,3546,5456,0.293255131964809,0.649926686217009,5146,0.310921103769918,0.689078896230082,1494,3578,5290,0.28241965973535,0.676370510396975,5072,0.294558359621451,0.705441640378549,725,4124,5122,0.123322147651007,0.834731543624161,1142,0.128721541155867,0.871278458844133,927,4664,5684,0.163089373680507,0.82054890921886,5591,0.16580218207834,0.83419781792166
KANSAS,KS,NEOSHO,20133,2923,4613,8077,0.361891791506748,0.571127894020057,7536,0.387871549893843,0.612128450106157,2588,4014,6886,0.375835027592216,0.582921870461807,6602,0.392002423508028,0.607997576491972,1501,4431,6314,0.141546270987895,0.805154236626318,4849,0.149515363992576,0.850484636007424,1796,4970,6877,0.261160389704813,0.722698851243275,6766,0.265444871415903,0.734555128584097
KANSAS,KS,NESS,20135,616,1657,2455,0.25091649694501,0.674949083503055,2273,0.271007479102508,0.728992520897492,383,1420,1876,0.204157782515991,0.756929637526652,1803,0.212423738214088,0.787576261785912,162,1228,1454,0.237725688945201,0.701773835920177,5932,0.253034389750506,0.746965610249494,149,1339,1513,0.0984798413747521,0.884996695307336,1488,0.100134408602151,0.899865591397849
KANSAS,KS,NORTON,20137,666,2625,3477,0.191544434857636,0.754961173425367,3291,0.202370100273473,0.797629899726527,598,1744,2451,0.243982048143615,0.711546307629539,2342,0.25533731853117,0.74466268146883,281,1840,2234,0.111416781292985,0.844566712517194,1390,0.116546762589928,0.883453237410072,364,2007,2415,0.150724637681159,0.831055900621118,2371,0.153521720792914,0.846478279207086
KANSAS,KS,OSAGE,20139,2088,3817,6324,0.330170777988615,0.603573687539532,5905,0.353598645215919,0.646401354784081,2530,3770,6613,0.382579767125359,0.570089218206563,6300,0.401587301587302,0.598412698412698,1753,4826,7046,0.125783348254252,0.823634735899731,2121,0.132484677039133,0.867515322960868,2136,5705,8035,0.265836963285625,0.710018668326073,7841,0.272414232878459,0.727585767121541
KANSAS,KS,OSBORNE,20141,620,2188,2984,0.207774798927614,0.733243967828418,2808,0.220797720797721,0.779202279202279,484,1432,2030,0.238423645320197,0.705418719211823,1916,0.252609603340292,0.747390396659708,233,1460,1788,0.248793641782572,0.684927618506954,6579,0.266453868369053,0.733546131630947,281,1629,1945,0.144473007712082,0.837532133676092,1910,0.147120418848168,0.852879581151833
